tag,engine,file,text,audio_s,proc_s,rtf
L5,funasr,white_0dB/heavy/s0_spk2.wav,哦，不太一致，我k我是他是已经发了了你吗？你一定是你是一为不觉得晚睡晚睡比较睡睡晚，他他你一下下来的一些工业晚，你在讲着熬夜，所谓的熬夜就是晚睡晚啊。,17.10,0.78,0.045
L5,funasr,white_0dB/heavy/s1_spk1.wav,晚睡早起没问题好，晚上睡觉好的，没问题，可以可以，没问题，没问题，先不着。他让在上班的时间给我做人为个时间间的很长时间。是的，一实在讲着熬夜，所谓的熬夜就是晚睡吧啊。,17.43,0.76,0.044
L5,funasr,white_0dB/heavy/s1_spk2.wav,,17.43,0.49,0.028
L5,funasr,white_0dB/heavy/s2_spk1.wav,不给我分享没问题。好，非着急没问题。因为你上下班的时间比晚啊，一点两点。对，呃，十点一个发送你方信觉，让他保护孩子自定，我是下班的时间，你别管。,15.09,0.57,0.038
L5,funasr,white_0dB/heavy/s2_spk2.wav,部落飞离让没有好，因因为你般般般般网络络信电信行一个发动机统，请请请请请请您停取下班的进行选吧。,15.09,0.47,0.031
L5,funasr,white_0dB/heavy/s3_spk1.wav,所以你可以为了身体健康的几率不不太三十万。对，晚晚最早的人间来，我我觉觉得你右腿你们怎么填额外的时间来补，均一共发走一个跟点对六点，女方是要那她是跑环节的，我是的。,15.75,0.49,0.031
L5,funasr,white_0dB/heavy/s3_spk2.wav,见晚晚。好，见朋嗯。,15.75,0.47,0.030
L5,funasr,white_0dB/heavy/s4_spk1.wav,哦，会太你我可以给你哦，哦，你要是要，但是我对我我我有的因为个人的生活活资，那你你应该不用这么介释，一一定写到晚最晚明明你既然不管晚，最晚。,13.74,0.48,0.035
L5,funasr,white_0dB/heavy/s4_spk2.wav,我不太一致不听，我是好使用，但是因因为一个人的时候人的一辈子都怎么减肥，一率都晚晚睡晚。因为你既然指晚睡晚。,13.74,0.47,0.034
L5,funasr,white_0dB/light/s0_spk1.wav,哦，不太一致。我可以，我是哪怕这个字是一个刷造型的，因为你可以为了身体，我们因为不觉得晚睡晚起早夜我个人他是可以在这个的，你方实际际和他怎么晚接，我们同意的。好，我今天要晚睡，晚下班的时间，你你别晚你在讲着熬夜，不知道熬夜就是晚睡晚起啊。,23.55,0.71,0.030
L5,funasr,white_0dB/light/s0_spk2.wav,安排你个拿个个超级是从四年级到没四五后那个嗯最终的这个阶段。所所以呢从从来都是疯的的从能来出来，先继继续晚，明天大家学好，可绕丝不断。对，哎啊。,23.55,0.84,0.036
L5,funasr,white_0dB/light/s1_spk1.wav,早睡早起也没问题，我我得再稍微点，因为你可早早睡哦哦，他让你在那个时间段你方需要，那他是什么？所以你可以为了身体可以没问题，没问题，先不着急，上班的时间毕竟也晚，我的个人可以支配着他的这长时间你是怎么作答的？是在讲的熬夜，所谓的熬夜就是晚睡晚起吧。,22.94,0.73,0.032
L5,funasr,white_0dB/light/s1_spk2.wav,来，我们看看，我还有一西。,22.94,0.79,0.034
L5,funasr,white_0dB/light/s2_spk1.wav,布洛芬呃，药没问题，晚睡早起没晚题，因为你可以早睡哦，我方给你再稍微小怕这个自己是一个刷抖音为上班的时间哦，不太有广。我k你说两点睡呃，十点你方睡觉，那她是怎么缓接我们公司的下班的时间间结晚。,20.72,0.68,0.033
L5,funasr,white_0dB/light/s2_spk2.wav,,20.72,0.61,0.030
L5,funasr,white_0dB/light/s3_spk1.wav,因为你可以为了身体减的抑虑哦，不太一致。我可以我是晚睡早起，没问题，觉得晚睡完整夜要兼职，晚睡完就发展个人的生活空间，毕竟也就这么几，你是怎么拖出额外的时间来过定跟八点睡六点，你方是要那她是怎么缓解我们公司的？,21.39,0.67,0.032
L5,funasr,white_0dB/light/s3_spk2.wav,美食健康，食康口康口服。好好好，早早早点，最晚点点晚睡晚，他他个个人生活中也就这么几句。好，我来做做题，六点六点那那开始考完我们公司了。,21.39,0.64,0.030
L5,funasr,white_0dB/light/s4_spk1.wav,哦，不太一致。我可以我是哦他让你在那个阶段段拥有，因为你可以早睡，所以你可以这个身请什么意思？思是到晚睡晚，你早一点跟你个人的中国空产经义宇宙这么，你下半年一起学晚，坚持晚睡晚。,19.24,0.59,0.031
L5,funasr,white_0dB/light/s4_spk2.wav,哦，不太一致，我可以我哦，他让你在那个时间段拥有，因为你可以早睡，因为你可以为了身体方面。因因为你觉到晚睡完，你早一点跟你个人的生活空间，毕竟也就这么你下班时间一起也晚。既然你是晚睡晚。,19.24,0.59,0.031
