tag,engine,file,text,audio_s,proc_s,rtf
babble_5dB__frcrn,funasr,con_010.wav,哦，不太一致，我可以。,2.41,0.34,0.139
babble_5dB__frcrn,funasr,con_011.wav," Of course, of course of cuse.",3.60,0.42,0.117
babble_5dB__frcrn,funasr,pro_001.wav,你方是要他是怎么缓接，我们不知道。,3.09,0.43,0.137
babble_5dB__frcrn,funasr,pro_002.wav,你问题不要急先不着急。,1.30,0.32,0.247
babble_5dB__frcrn,funasr,pro_003.wav,因为有一个前提性的问题，你们会讨论嘛。,2.58,0.37,0.144
babble_5dB__frcrn,funasr,pro_004.wav,只是讲了熬夜，所谓的熬夜就是晚睡一惯，十一是吧？,4.46,0.51,0.114
babble_5dB__frcrn,funasr,pro_005.wav,好，我今天要晚上白起。,2.32,0.43,0.184
babble_5dB__frcrn,funasr,pro_006.wav,简直是玩事万岁。,2.07,0.32,0.156
babble_5dB__frcrn,funasr,pro_007.wav,你上班的时间有点晚。,2.58,0.39,0.150
babble_5dB__frcrn,funasr,pro_008.wav,下班的时间就没有问题。,2.58,0.41,0.158
babble_5dB__frcrn,funasr,pro_009.wav,首先，这的地站，就这么。,3.26,0.46,0.142
babble_5dB__frcrn,funasr,pro_010.wav,你是怎么阻止你用外的时间来阻止这个？,3.01,0.46,0.154
babble_5dB__frcrn,funasr,pro_011.wav,我的意思是两点起始呃，十点起。,3.01,0.45,0.151
babble_5dB__frcrn,funasr,pro_012.wav,根本是不想睡的。,2.07,0.41,0.198
babble_5dB__frcrn,funasr,pro_013.wav,,2.07,0.05,0.022
babble_5dB__frcrn,funasr,pro_014.wav,好吧。,1.73,0.32,0.187
babble_5dB__frcrn,funasr,pro_015.wav,维持什么？行？,1.21,0.29,0.240
babble_0dB__frcrn,funasr,con_001.wav, Because here's that with kind of talthink against this.,3.77,1.89,0.501
babble_0dB__frcrn,funasr,con_002.wav,,2.92,0.49,0.167
babble_0dB__frcrn,funasr,con_003.wav, Yeah sght. So你just.,1.90,0.44,0.229
babble_0dB__frcrn,funasr,con_004.wav,不表证。,1.90,0.33,0.172
babble_0dB__frcrn,funasr,con_005.wav,请问一位。,2.15,0.35,0.163
babble_0dB__frcrn,funasr,con_006.wav,,2.15,0.37,0.171
babble_0dB__frcrn,funasr,con_007.wav, Pretty for ssis.,1.56,0.35,0.222
babble_0dB__frcrn,funasr,con_008.wav,卫生间也没事。卫生间。,1.64,0.36,0.220
babble_0dB__frcrn,funasr,con_009.wav,你什么住的太慢啊。,1.39,0.35,0.255
babble_0dB__frcrn,funasr,con_010.wav,,2.41,0.34,0.142
babble_0dB__frcrn,funasr,con_011.wav, This is smismissit is is to a illious pressure.,3.60,0.42,0.117
babble_0dB__frcrn,funasr,pro_001.wav,然后死掉，但是重经关成了这样子。,3.09,0.46,0.149
babble_0dB__frcrn,funasr,pro_002.wav, It seem permistately.,1.30,0.33,0.256
babble_0dB__frcrn,funasr,pro_003.wav, And and it is a sof. So.,2.58,0.41,0.161
babble_0dB__frcrn,funasr,pro_004.wav, This is how就是size.,4.46,0.55,0.124
babble_0dB__frcrn,funasr,pro_005.wav, I just exxy是什么的。,2.32,0.37,0.157
babble_0dB__frcrn,funasr,pro_006.wav,你自己玩睡玩机。,2.07,0.38,0.183
babble_0dB__frcrn,funasr,pro_007.wav,就是你欢迎这个。,2.58,0.42,0.162
babble_0dB__frcrn,funasr,pro_008.wav," Retiiswhat, i you?",2.58,0.36,0.139
babble_0dB__frcrn,funasr,pro_009.wav,但取绝我们你自己的买受，我就听见。,3.26,0.47,0.143
babble_0dB__frcrn,funasr,pro_010.wav,欢迎。,3.01,0.46,0.152
babble_0dB__frcrn,funasr,pro_011.wav,,3.01,0.06,0.021
babble_0dB__frcrn,funasr,pro_012.wav,没是只剩自己。,2.07,0.37,0.177
babble_0dB__frcrn,funasr,pro_013.wav,这个关键是是。,2.07,0.35,0.168
babble_0dB__frcrn,funasr,pro_014.wav," On the stastages, like just.",1.73,0.38,0.223
babble_0dB__frcrn,funasr,pro_015.wav,不是不是，一直。,1.21,0.32,0.265
clean__specsub,funasr,con_001.wav,哦，他让你在那个时间段里拥有了自己。,3.77,1.99,0.528
clean__specsub,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.47,0.161
clean__specsub,funasr,con_003.wav,哦，我方这里再稍微解释一下啊。,1.90,0.40,0.210
clean__specsub,funasr,con_004.wav,布洛芬也是要。,1.90,0.37,0.194
clean__specsub,funasr,con_005.wav,都觉得晚睡晚起少夜。,2.15,0.39,0.180
clean__specsub,funasr,con_006.wav,早睡早起也熬夜。,2.15,0.39,0.182
clean__specsub,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.35,0.223
clean__specsub,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.35,0.212
clean__specsub,funasr,con_009.wav,凉一点。对。,1.39,0.35,0.253
clean__specsub,funasr,con_010.wav,哦，不太一致，我可以给你解。,2.41,0.35,0.147
clean__specsub,funasr,con_011.wav,你没有多两个小时，但是你自己的什么也不要了吗？我可以给你解释。,3.60,0.52,0.144
clean__specsub,funasr,pro_001.wav,乙方是要，那他是怎么缓解我们的空虚的？,3.09,0.40,0.128
clean__specsub,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.30,0.230
clean__specsub,funasr,pro_003.wav,嗯，因为有一个前提性的问题没有讨论。,2.58,0.39,0.152
clean__specsub,funasr,pro_004.wav,其实在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.53,0.120
clean__specsub,funasr,pro_005.wav,好，我先聊完事完起。,2.32,0.42,0.181
clean__specsub,funasr,pro_006.wav,你既然你是晚睡晚。,2.07,0.42,0.202
clean__specsub,funasr,pro_007.wav,上班的时间必定也晚。,2.58,0.43,0.167
clean__specsub,funasr,pro_008.wav,你下班的时间必定也晚。,2.58,0.41,0.157
clean__specsub,funasr,pro_009.wav,那你个人的生活空间毕定也就这么低。,3.26,0.36,0.111
clean__specsub,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活？,3.01,0.47,0.155
clean__specsub,funasr,pro_011.wav,我的意思是两点睡呃，十点起。,3.01,0.44,0.146
clean__specsub,funasr,pro_012.wav,跟八点睡六点。,2.07,0.39,0.188
clean__specsub,funasr,pro_013.wav,我的个人是可以支配。,2.07,0.39,0.191
clean__specsub,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.36,0.208
clean__specsub,funasr,pro_015.wav,我多了两个小时。,1.21,0.35,0.289
white_15dB__specsub,funasr,con_001.wav,哦，他让你在那个时间段拥有了自己。,3.77,1.94,0.513
white_15dB__specsub,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.51,0.173
white_15dB__specsub,funasr,con_003.wav,哦，我方这里再稍微解释一下啊。,1.90,0.42,0.219
white_15dB__specsub,funasr,con_004.wav,布洛芬一定要。,1.90,0.38,0.198
white_15dB__specsub,funasr,con_005.wav,都觉得晚睡晚起少。,2.15,0.40,0.187
white_15dB__specsub,funasr,con_006.wav,早睡早起也是熬夜。,2.15,0.39,0.183
white_15dB__specsub,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.35,0.224
white_15dB__specsub,funasr,con_008.wav,因为你可以为了身体健康。,1.64,0.34,0.210
white_15dB__specsub,funasr,con_009.wav,凉点对。,1.39,0.34,0.243
white_15dB__specsub,funasr,con_010.wav,哦，不太一致，我给你解释。,2.41,0.41,0.172
white_15dB__specsub,funasr,con_011.wav,你没有多两个小时，但是你自己什么也不不要吗？我可以给你解释一下。,3.60,0.50,0.138
white_15dB__specsub,funasr,pro_001.wav,乙方是要，那他是怎么缓解我们的空虚的？,3.09,0.43,0.139
white_15dB__specsub,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.33,0.250
white_15dB__specsub,funasr,pro_003.wav,嗯，因为有一个前提性的问题没有讨论。,2.58,0.40,0.154
white_15dB__specsub,funasr,pro_004.wav,实在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.54,0.121
white_15dB__specsub,funasr,pro_005.wav,好，我先聊完事晚起。,2.32,0.37,0.161
white_15dB__specsub,funasr,pro_006.wav,你既然你是晚睡晚。,2.07,0.37,0.181
white_15dB__specsub,funasr,pro_007.wav,你上班的时间必定也晚。,2.58,0.40,0.155
white_15dB__specsub,funasr,pro_008.wav,你下班的时间毕定也晚。,2.58,0.41,0.159
white_15dB__specsub,funasr,pro_009.wav,那你个人的生活空间毕竟也就这么。,3.26,0.47,0.144
white_15dB__specsub,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活？,3.01,0.46,0.154
white_15dB__specsub,funasr,pro_011.wav,我的意思是两点睡呃，十点起。,3.01,0.46,0.153
white_15dB__specsub,funasr,pro_012.wav,跟八点睡六点。,2.07,0.33,0.162
white_15dB__specsub,funasr,pro_013.wav,我的个人是可以支配。,2.07,0.38,0.185
white_15dB__specsub,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.37,0.213
white_15dB__specsub,funasr,pro_015.wav,我多了两个小时。,1.21,0.35,0.285
white_5dB__specsub,funasr,con_001.wav,哦，他让你在那个时间段拥有自己。,3.77,1.85,0.491
white_5dB__specsub,funasr,con_002.wav,像他这个自己是一个刷抖音的自己。,2.92,0.52,0.178
white_5dB__specsub,funasr,con_003.wav,哦，我帮这里再稍微来一下。,1.90,0.40,0.210
white_5dB__specsub,funasr,con_004.wav,布洛芬一镜小。,1.90,0.37,0.193
white_5dB__specsub,funasr,con_005.wav,觉得晚睡晚起早。,2.15,0.38,0.178
white_5dB__specsub,funasr,con_006.wav,早睡早起也没问题。,2.15,0.38,0.177
white_5dB__specsub,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.37,0.235
white_5dB__specsub,funasr,con_008.wav,因为你可以为了身体。,1.64,0.35,0.215
white_5dB__specsub,funasr,con_009.wav,两点，睡。,1.39,0.36,0.261
white_5dB__specsub,funasr,con_010.wav,哦，不太一致，我给你说。,2.41,0.43,0.178
white_5dB__specsub,funasr,con_011.wav,你陪我多两个小时，但是你自什么也不要他吗？我给你解释一下。,3.60,0.50,0.140
white_5dB__specsub,funasr,pro_001.wav,你方是要那他是怎么缓解我们工虚的？,3.09,0.55,0.178
white_5dB__specsub,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.36,0.276
white_5dB__specsub,funasr,pro_003.wav,因因为有一个前提性的问题没有讨论。,2.58,0.44,0.171
white_5dB__specsub,funasr,pro_004.wav,其实在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.56,0.126
white_5dB__specsub,funasr,pro_005.wav,好，我先聊晚睡晚起。,2.32,0.40,0.173
white_5dB__specsub,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.38,0.183
white_5dB__specsub,funasr,pro_007.wav,你上班的时间一定也晚。,2.58,0.45,0.175
white_5dB__specsub,funasr,pro_008.wav,你下班的时间一定也晚。,2.58,0.33,0.129
white_5dB__specsub,funasr,pro_009.wav,那你个人的生活空间毕竟也就这么。,3.26,0.46,0.140
white_5dB__specsub,funasr,pro_010.wav,你是怎么多出额外的时间来过去自己中。,3.01,0.46,0.152
white_5dB__specsub,funasr,pro_011.wav,你的意思是两点睡呃，十点起。,3.01,0.39,0.131
white_5dB__specsub,funasr,pro_012.wav,跟八点睡六点级。,2.07,0.39,0.190
white_5dB__specsub,funasr,pro_013.wav,我的个人是可以支配。,2.07,0.39,0.190
white_5dB__specsub,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.37,0.215
white_5dB__specsub,funasr,pro_015.wav,我多了两个小时。,1.21,0.33,0.269
white_0dB__specsub,funasr,con_001.wav,哦，他让你在那个时间段拥有的自己。,3.77,1.97,0.523
white_0dB__specsub,funasr,con_002.wav,哪怕出去是一个刷抖音的。,2.92,0.51,0.173
white_0dB__specsub,funasr,con_003.wav,往往里再抽一下。,1.90,0.39,0.207
white_0dB__specsub,funasr,con_004.wav,布洛芬呃，要。,1.90,0.38,0.198
white_0dB__specsub,funasr,con_005.wav,到晚睡晚洗头。,2.15,0.37,0.172
white_0dB__specsub,funasr,con_006.wav,啊，睡早起没问题。,2.15,0.36,0.165
white_0dB__specsub,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.34,0.219
white_0dB__specsub,funasr,con_008.wav,所以你可以还有身体健康。,1.64,0.35,0.213
white_0dB__specsub,funasr,con_009.wav,凉一点。对。,1.39,0.29,0.211
white_0dB__specsub,funasr,con_010.wav,哦，不太一致，我可以我。,2.41,0.40,0.165
white_0dB__specsub,funasr,con_011.wav,你没有多两个小时，但是你是。,3.60,0.40,0.111
white_0dB__specsub,funasr,pro_001.wav,女方需要，那她是怎么缓解我们空绪的？,3.09,0.37,0.118
white_0dB__specsub,funasr,pro_002.wav,没问题的，先不着急。,1.30,0.32,0.249
white_0dB__specsub,funasr,pro_003.wav,因因为有一个体验基金的问题没有讨论。,2.58,0.41,0.160
white_0dB__specsub,funasr,pro_004.wav,一直在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.53,0.118
white_0dB__specsub,funasr,pro_005.wav,好心表完事完起。,2.32,0.39,0.169
white_0dB__specsub,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.40,0.191
white_0dB__specsub,funasr,pro_007.wav,上班的时间一定也有晚。,2.58,0.43,0.168
white_0dB__specsub,funasr,pro_008.wav,坚定比较管。,2.58,0.37,0.142
white_0dB__specsub,funasr,pro_009.wav,那你个人的生活空间基地也就这么。,3.26,0.45,0.138
white_0dB__specsub,funasr,pro_010.wav,你是怎么抽出额外的时间来过去嗯。,3.01,0.43,0.144
white_0dB__specsub,funasr,pro_011.wav,是两点睡呃，十点起。,3.01,0.42,0.139
white_0dB__specsub,funasr,pro_012.wav,,2.07,0.05,0.022
white_0dB__specsub,funasr,pro_013.wav,我的个人可以支配。,2.07,0.35,0.170
white_0dB__specsub,funasr,pro_014.wav,最长时间一致的，能够达到。,1.73,0.39,0.226
white_0dB__specsub,funasr,pro_015.wav,,1.21,0.03,0.028
babble_15dB__specsub,funasr,con_001.wav,哦，他让你在那个时间段拥有了自己。,3.77,1.37,0.363
babble_15dB__specsub,funasr,con_002.wav,哪怕这个自己是一个刷抖音的自己。,2.92,0.21,0.071
babble_15dB__specsub,funasr,con_003.wav,哦，我帮助里再稍微解释一下啊。,1.90,0.21,0.111
babble_15dB__specsub,funasr,con_004.wav,布洛芬乙滴饮药。,1.90,0.17,0.088
babble_15dB__specsub,funasr,con_005.wav,都觉得晚睡晚起少。,2.15,0.19,0.087
babble_15dB__specsub,funasr,con_006.wav,早睡早起儿子老耶。,2.15,0.19,0.090
babble_15dB__specsub,funasr,con_007.wav,因为你可以早睡早起。,1.56,0.20,0.128
babble_15dB__specsub,funasr,con_008.wav,那你可以为了身体健康。,1.64,0.18,0.109
babble_15dB__specsub,funasr,con_009.wav,四点对。,1.39,0.16,0.117
babble_15dB__specsub,funasr,con_010.wav,哦，不太一致，我可以给你解。,2.41,0.20,0.084
babble_15dB__specsub,funasr,con_011.wav,你没有多两个小时，但是你自己的什么也不要了吗？我可以给你解释。,3.60,0.24,0.066
babble_15dB__specsub,funasr,pro_001.wav,乙方是要，那他是怎么缓解我们的空虚的？,3.09,0.22,0.071
babble_15dB__specsub,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.20,0.151
babble_15dB__specsub,funasr,pro_003.wav,嗯，因为有一个前提性的问题没有讨论。,2.58,0.20,0.077
babble_15dB__specsub,funasr,pro_004.wav,一直在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.26,0.059
babble_15dB__specsub,funasr,pro_005.wav,好，我先聊晚睡晚起。,2.32,0.22,0.094
babble_15dB__specsub,funasr,pro_006.wav,既然你是晚睡晚。,2.07,0.19,0.094
babble_15dB__specsub,funasr,pro_007.wav,你上班的时间必定也晚。,2.58,0.21,0.082
babble_15dB__specsub,funasr,pro_008.wav,你下班的时间一定也晚。,2.58,0.19,0.073
babble_15dB__specsub,funasr,pro_009.wav,那你个人的生活空间毕定也就这么。,3.26,0.22,0.068
babble_15dB__specsub,funasr,pro_010.wav,你是怎么多出额外的时间来过自己的生活？,3.01,0.21,0.070
babble_15dB__specsub,funasr,pro_011.wav,是两点睡十呃十点起。,3.01,0.20,0.066
babble_15dB__specsub,funasr,pro_012.wav,跟八点睡六点。,2.07,0.19,0.090
babble_15dB__specsub,funasr,pro_013.wav,我的个人是可以支配。,2.07,0.18,0.088
babble_15dB__specsub,funasr,pro_014.wav,日常时间是一致的，没错吧。,1.73,0.18,0.107
babble_15dB__specsub,funasr,pro_015.wav,我多了两个小时。,1.21,0.14,0.114
babble_5dB__specsub,funasr,con_001.wav,哦，他让你在那个时间段拥有自己。,3.77,1.33,0.353
babble_5dB__specsub,funasr,con_002.wav,哪怕就自己是一个刷抖音的人户。,2.92,0.26,0.088
babble_5dB__specsub,funasr,con_003.wav,我忘了，你再搜一下。,1.90,0.19,0.102
babble_5dB__specsub,funasr,con_004.wav,如果我们一起要。,1.90,0.20,0.106
babble_5dB__specsub,funasr,con_005.wav,觉得晚睡晚洗手。,2.15,0.25,0.115
babble_5dB__specsub,funasr,con_006.wav,保费早起创业。,2.15,0.23,0.105
babble_5dB__specsub,funasr,con_007.wav,因为你可以走最好。,1.56,0.20,0.129
babble_5dB__specsub,funasr,con_008.wav,那你可以没有身体健康。,1.64,0.21,0.126
babble_5dB__specsub,funasr,con_009.wav,两岁，两岁。,1.39,0.17,0.122
babble_5dB__specsub,funasr,con_010.wav,哦，不太鱼，我可以一起。,2.41,0.21,0.085
babble_5dB__specsub,funasr,con_011.wav,你比我多两个小时，但是你自己是不是你让他多多一点小时。,3.60,0.26,0.073
babble_5dB__specsub,funasr,pro_001.wav,你方是要那他是怎么缓结我们东西的？,3.09,0.19,0.062
babble_5dB__specsub,funasr,pro_002.wav,没问题，没问题，先不着急。,1.30,0.15,0.112
babble_5dB__specsub,funasr,pro_003.wav,因为有一个前提性的问题没有讨论。,2.58,0.22,0.086
babble_5dB__specsub,funasr,pro_004.wav,现在讲的熬夜，所谓的熬夜就是晚睡晚起，是吧？,4.46,0.29,0.064
babble_5dB__specsub,funasr,pro_005.wav,啊，我先聊晚睡晚起。,2.32,0.20,0.087
babble_5dB__specsub,funasr,pro_006.wav,既然你是晚睡晚起。,2.07,0.19,0.091
babble_5dB__specsub,funasr,pro_007.wav,你上班的时间比你也有网。,2.58,0.20,0.078
babble_5dB__specsub,funasr,pro_008.wav,你下班的时间嗯别晚。,2.58,0.19,0.072
babble_5dB__specsub,funasr,pro_009.wav,那你个人的生活风险一定也就这么。,3.26,0.21,0.066
babble_5dB__specsub,funasr,pro_010.wav,你是怎么自己额外的时间来做自定义？,3.01,0.22,0.073
babble_5dB__specsub,funasr,pro_011.wav,是两年还是呃十年？,3.01,0.19,0.062
babble_5dB__specsub,funasr,pro_012.wav,跟八点睡是六点。,2.07,0.16,0.077
babble_5dB__specsub,funasr,pro_013.wav,个人信息可以支配。,2.07,0.19,0.090
babble_5dB__specsub,funasr,pro_014.wav,最长时间是一致的吗？,1.73,0.19,0.108
babble_5dB__specsub,funasr,pro_015.wav,说了两个字。,1.21,0.14,0.115
babble_0dB__specsub,funasr,con_001.wav,哦，他让你在那那个段拥游有吗？,3.77,0.90,0.239
babble_0dB__specsub,funasr,con_002.wav,哪怕是个人，你给我刷走一个字。,2.92,0.20,0.068
babble_0dB__specsub,funasr,con_003.wav,网络的一个自位位置看。,1.90,0.18,0.092
babble_0dB__specsub,funasr,con_004.wav,我们一起订发票。,1.90,0.17,0.092
babble_0dB__specsub,funasr,con_005.wav,我觉得晚睡晚醒手机。,2.15,0.17,0.079
babble_0dB__specsub,funasr,con_006.wav,你个吹牛逼吧，你。,2.15,0.18,0.083
babble_0dB__specsub,funasr,con_007.wav,因为你可以找睡口。,1.56,0.16,0.105
babble_0dB__specsub,funasr,con_008.wav,在你里面吃的时间。,1.64,0.16,0.099
babble_0dB__specsub,funasr,con_009.wav,你几点睡？,1.39,0.15,0.110
babble_0dB__specsub,funasr,con_010.wav,哦，不太清楚，我年轻轻。,2.41,0.19,0.078
babble_0dB__specsub,funasr,con_011.wav,你没有不了什么呀，你是不是从来了个无多了，其实。,3.60,0.22,0.062
babble_0dB__specsub,funasr,pro_001.wav,你当是要那，但是我感觉不好意思。,3.09,0.21,0.069
babble_0dB__specsub,funasr,pro_002.wav,没问题，我吃不着急。,1.30,0.16,0.119
babble_0dB__specsub,funasr,pro_003.wav,因为有一个阶梯跟你没有讨论。,2.58,0.21,0.080
babble_0dB__specsub,funasr,pro_004.wav,一是在讲的熬夜，对，是熬夜，就是晚睡晚起啊。,4.46,0.24,0.055
babble_0dB__specsub,funasr,pro_005.wav,红心飘满睡发一起。,2.32,0.20,0.085
babble_0dB__specsub,funasr,pro_006.wav,既然是玩，谁管你。,2.07,0.16,0.079
babble_0dB__specsub,funasr,pro_007.wav,你上班的时间提天给我。,2.58,0.19,0.072
babble_0dB__specsub,funasr,pro_008.wav,下半半的鞋底的鞋，我。,2.58,0.20,0.077
babble_0dB__specsub,funasr,pro_009.wav,一个人的生活空间自己也就什么。,3.26,0.22,0.067
babble_0dB__specsub,funasr,pro_010.wav,不用额外的时间了，你一起。,3.01,0.19,0.063
babble_0dB__specsub,funasr,pro_011.wav,这两年最充了十年之一。,3.01,0.21,0.071
babble_0dB__specsub,funasr,pro_012.wav,我零八年十九点。,2.07,0.18,0.085
babble_0dB__specsub,funasr,pro_013.wav,没有人挺可以吃。现。,2.07,0.17,0.082
babble_0dB__specsub,funasr,pro_014.wav,还有三四年左右了。,1.73,0.17,0.096
babble_0dB__specsub,funasr,pro_015.wav,我说的两个人。,1.21,0.16,0.132
